Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1076,70,RL,75.0,13125,Reg,Inside,Crawfor,1Fam,2Story,7,6,1940,1984,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,BLQ,410,390,800,TA,960,780,1740,0,1,1,3,TA,6,2,Attchd,1940.0,Unf,1,240,0,0,7,2007,CWD,Normal,219500
1077,50,RL,60.0,10800,Reg,Inside,OldTown,1Fam,1.5Fin,5,8,1936,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,No,ALQ,626,170,796,Gd,1096,370,1466,0,2,0,3,Gd,7,1,Attchd,1950.0,Unf,2,566,436,21,4,2006,WD,Normal,170000
1079,120,RM,37.0,4435,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,Mn,GLQ,662,186,848,Ex,848,0,848,1,1,0,1,Gd,3,1,Attchd,2004.0,RFn,2,420,140,0,5,2006,WD,Normal,155900
1080,20,RL,65.0,8775,Reg,Inside,CollgCr,1Fam,1Story,5,5,1994,1994,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,GLQ,495,495,990,Gd,990,0,990,0,1,0,3,TA,5,0,Attchd,1996.0,Unf,1,299,0,64,4,2007,WD,Normal,126000
1081,20,RL,80.0,11040,Reg,Inside,NWAmes,1Fam,1Story,6,7,1971,2004,Gable,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,No,ALQ,656,602,1258,Ex,1258,0,1258,0,2,0,3,Gd,5,0,Attchd,1971.0,RFn,2,528,55,0,10,2008,COD,Abnorml,145000
1082,20,RL,75.0,7500,Reg,Corner,Sawyer,1Fam,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,ALQ,824,216,1040,Fa,1040,0,1040,1,1,1,3,TA,5,0,Attchd,1963.0,Fin,1,308,0,0,6,2010,WD,Normal,133000
1083,20,RL,70.0,8749,Reg,Inside,CollgCr,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,No,Unf,0,1459,1459,Ex,1459,0,1459,0,2,0,3,Gd,6,1,Attchd,2002.0,RFn,2,527,192,39,9,2007,WD,Normal,192000
1084,20,RL,80.0,8800,Reg,Inside,NAmes,1Fam,1Story,6,6,1964,1964,Hip,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,No,BLQ,553,698,1251,TA,1251,0,1251,1,1,0,3,TA,6,2,Attchd,1964.0,RFn,1,461,0,116,3,2006,WD,Normal,160000
1086,85,RL,73.0,9069,Reg,Inside,SawyerW,1Fam,SFoyer,6,6,1992,1992,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,Av,GLQ,747,189,936,Ex,996,0,996,1,1,0,2,Gd,5,0,Attchd,1992.0,Unf,2,564,120,0,4,2010,WD,Normal,147000
1088,60,FV,85.0,10574,Reg,Inside,Somerst,1Fam,2Story,8,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Mn,Unf,0,1082,1082,Ex,1082,871,1953,0,2,1,3,Gd,9,1,Attchd,2005.0,RFn,3,1043,160,50,5,2009,WD,Normal,252000
1089,160,RM,24.0,2522,Reg,Inside,Edwards,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,No,Unf,0,970,970,Ex,970,739,1709,0,2,0,3,Gd,7,0,Detchd,2004.0,Unf,2,380,0,40,4,2006,WD,Normal,137500
1090,120,FV,37.0,3316,IR1,Inside,Somerst,TwnhsE,1Story,8,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,1039,208,1247,Ex,1247,0,1247,1,1,1,1,Gd,4,1,Attchd,2005.0,Fin,2,550,0,84,4,2006,WD,Normal,197000
1092,160,FV,24.0,2160,Reg,Inside,Somerst,Twnhs,2Story,7,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,No,BLQ,510,90,600,Ex,624,628,1252,1,2,1,2,Gd,4,0,Detchd,1999.0,Unf,2,462,0,48,3,2008,WD,Normal,160000
1093,50,RL,60.0,8400,Reg,Inside,SWISU,1Fam,1.5Fin,6,5,1925,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,No,Rec,423,758,1181,Fa,1390,304,1694,0,2,0,4,TA,7,1,Detchd,1925.0,Unf,2,576,342,0,6,2008,WD,Normal,136500
1094,20,RL,71.0,9230,Reg,Corner,NAmes,1Fam,1Story,5,8,1965,1998,Hip,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,Mn,GLQ,661,203,864,Gd,1200,0,1200,1,1,1,1,Gd,6,0,Detchd,1977.0,Unf,2,884,0,64,10,2006,WD,Normal,146000
1095,20,RL,74.0,5868,Reg,Inside,NAmes,1Fam,1Story,5,7,1956,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,248,448,936,Ex,936,0,936,1,1,0,2,TA,4,0,Attchd,1956.0,Fin,1,308,0,0,5,2010,WD,Normal,129000
1096,20,RL,78.0,9317,IR1,Inside,CollgCr,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,24,1290,1314,Gd,1314,0,1314,0,2,0,3,Gd,6,1,Attchd,2006.0,RFn,2,440,0,22,3,2007,WD,Normal,176432
1099,50,RM,50.0,6000,Reg,Inside,BrkSide,1Fam,1.5Fin,4,6,1936,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,No,BLQ,672,0,672,TA,757,567,1324,0,1,0,3,TA,6,0,Detchd,1936.0,Unf,1,240,0,0,7,2009,WD,Normal,128000
1100,20,RL,82.0,11880,IR1,Inside,NWAmes,1Fam,1Story,7,5,1978,1978,Gable,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,No,ALQ,704,567,1271,TA,1601,0,1601,0,2,0,3,TA,7,1,Attchd,1978.0,RFn,2,478,0,0,4,2009,COD,Abnorml,157000
1101,30,RL,60.0,8400,Reg,Inside,SWISU,1Fam,1Story,2,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,Rec,290,0,290,TA,438,0,438,0,1,0,1,Fa,3,0,Detchd,1930.0,Unf,1,246,0,0,1,2009,WD,Normal,60000
1102,20,RL,61.0,9758,IR1,Inside,NAmes,1Fam,1Story,5,5,1971,1971,Gable,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,412,251,950,TA,950,0,950,0,1,0,3,TA,5,0,Detchd,1981.0,Unf,1,280,0,0,7,2007,WD,Normal,119500
1103,20,RL,70.0,7000,Reg,Inside,NAmes,1Fam,1Story,5,7,1960,2002,Gable,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,No,Rec,588,422,1010,Ex,1134,0,1134,0,1,0,2,TA,6,0,Attchd,1960.0,RFn,1,254,0,16,4,2007,WD,Family,135000
1104,20,RL,79.0,8910,Reg,Corner,NAmes,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,Mn,ALQ,655,0,655,Ex,1194,0,1194,0,1,0,3,TA,6,1,BuiltIn,1954.0,Fin,2,539,0,0,7,2006,WD,Normal,159500
1105,160,RM,24.0,2016,Reg,Inside,BrDale,TwnhsE,2Story,5,5,1970,1970,Gable,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,No,Unf,0,630,630,TA,630,672,1302,0,2,1,3,TA,6,0,Detchd,1970.0,Unf,2,440,0,0,4,2007,WD,Normal,106000
1106,60,RL,98.0,12256,IR1,Corner,NoRidge,1Fam,2Story,8,5,1994,1995,Gable,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,Av,GLQ,1032,431,1463,Ex,1500,1122,2622,1,2,1,3,Gd,9,2,Attchd,1994.0,RFn,2,712,186,32,4,2010,WD,Normal,325000
1107,20,RL,114.0,10357,IR1,Corner,SawyerW,1Fam,1Story,7,5,1990,1991,Hip,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,Mn,GLQ,738,172,910,Gd,1442,0,1442,1,2,0,3,Gd,6,1,Attchd,1990.0,Fin,2,719,0,244,5,2007,WD,Normal,179900
1108,60,RL,168.0,23257,IR3,CulDSac,Gilbert,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,No,Unf,0,868,868,Ex,887,1134,2021,0,2,1,3,Gd,9,1,BuiltIn,2006.0,RFn,2,422,0,100,9,2006,New,Partial,274725
1110,20,RL,107.0,11362,IR1,Inside,NridgHt,1Fam,1Story,8,5,2004,2005,Gable,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,Mn,GLQ,1039,797,1836,Ex,1836,0,1836,1,2,0,3,Gd,7,1,Attchd,2004.0,Fin,3,862,125,185,3,2009,WD,Normal,280000
1112,60,RL,80.0,10480,Reg,Inside,NWAmes,1Fam,2Story,7,6,1976,1976,Hip,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,No,ALQ,403,400,803,TA,1098,866,1964,0,2,1,4,TA,8,1,Attchd,1976.0,RFn,2,483,0,69,9,2008,WD,Normal,205000
1113,20,RL,73.0,7100,IR1,Corner,NAmes,1Fam,1Story,5,7,1957,1957,Gable,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,No,GLQ,708,108,816,TA,816,0,816,1,1,0,2,TA,5,0,Detchd,1957.0,Unf,1,308,0,0,7,2006,WD,Normal,129900
1114,20,RL,66.0,8923,Reg,Inside,NAmes,1Fam,1Story,5,7,1953,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,BLQ,643,365,1008,Gd,1008,0,1008,1,1,0,2,Gd,6,0,Attchd,1953.0,Unf,1,240,0,18,5,2007,WD,Normal,134500
1115,20,RL,90.0,5400,Reg,Inside,OldTown,1Fam,1Story,5,7,1954,2000,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,No,Rec,415,418,833,Ex,833,0,833,0,1,0,2,Gd,4,0,Detchd,1955.0,Unf,1,326,0,0,8,2006,WD,Normal,117000
1116,20,RL,93.0,12085,Reg,Inside,NridgHt,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,No,GLQ,1004,730,1734,Ex,1734,0,1734,1,2,0,3,Ex,7,1,Attchd,2007.0,RFn,3,928,0,0,11,2007,New,Partial,318000
1118,20,RL,57.0,9764,IR1,FR2,Sawyer,1Fam,1Story,5,7,1967,2003,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,702,192,894,Ex,894,0,894,1,1,0,3,Gd,5,0,Attchd,1967.0,RFn,2,450,0,0,5,2008,WD,Normal,130000
1119,80,RL,85.0,13825,Reg,Inside,Sawyer,1Fam,SLvl,5,6,1958,1987,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,No,Unf,0,533,533,TA,1021,580,1601,0,1,0,3,TA,6,0,BuiltIn,1958.0,RFn,1,300,280,34,12,2008,WD,Normal,140000
1120,20,RL,70.0,7560,Reg,Inside,NAmes,1Fam,1Story,5,5,1959,1959,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,LwQ,369,671,1040,TA,1040,0,1040,0,1,0,3,TA,6,0,Attchd,1959.0,RFn,1,286,140,0,7,2006,WD,Normal,133700
1121,30,RM,59.0,8263,Reg,Inside,IDOTRR,1Fam,1Story,6,5,1920,1950,Gable,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,1012,1012,TA,1012,0,1012,0,1,0,2,TA,6,1,Detchd,1920.0,Unf,1,308,0,22,5,2007,WD,Normal,118400
1122,20,RL,84.0,10084,Reg,Inside,CollgCr,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,Av,GLQ,24,1528,1552,Ex,1552,0,1552,0,2,0,3,Gd,7,0,Attchd,2005.0,RFn,3,782,144,20,7,2006,New,Partial,212900
1126,20,RL,60.0,10434,Reg,Inside,NAmes,1Fam,1Story,4,5,1955,1955,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,No,Unf,0,1005,1005,TA,1005,0,1005,0,1,0,2,Fa,5,1,Detchd,1977.0,Unf,2,672,0,0,11,2009,WD,Normal,115000
1127,120,RL,53.0,3684,Reg,Inside,Blmngtn,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,No,Unf,0,1373,1373,Ex,1555,0,1555,0,2,0,2,Gd,7,1,Attchd,2007.0,Fin,3,660,143,20,6,2009,WD,Normal,174000
1128,20,RL,182.0,14572,IR3,Corner,Gilbert,1Fam,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Av,GLQ,1300,230,1530,Ex,1530,0,1530,1,2,0,3,Gd,7,1,Attchd,2004.0,Fin,3,630,144,36,11,2007,WD,Family,259000
1129,60,RL,59.0,11796,IR1,Inside,Gilbert,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Av,Unf,0,847,847,Ex,847,1112,1959,0,2,1,4,Gd,8,1,BuiltIn,2004.0,Fin,2,434,100,48,7,2007,WD,Normal,215000
1130,90,RM,60.0,7200,Reg,Inside,OldTown,Duplex,SFoyer,5,5,1980,1980,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,Gd,GLQ,936,0,936,TA,936,0,936,1,1,0,2,TA,4,0,Detchd,1980.0,Unf,2,672,49,0,8,2007,WD,Normal,140000
1131,50,RL,65.0,7804,Reg,Inside,SWISU,1Fam,1.5Fin,4,3,1928,1950,Gable,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,No,BLQ,622,500,1122,TA,1328,653,1981,1,2,0,4,Gd,7,2,Detchd,1981.0,Unf,2,576,431,44,12,2009,WD,Normal,135000
1133,70,RM,90.0,9900,Reg,Inside,OldTown,1Fam,2Story,6,4,1880,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Mn,Unf,0,1008,1008,TA,1178,1032,2210,0,2,0,5,Fa,8,0,Detchd,1930.0,Unf,1,205,0,48,5,2007,WD,Normal,117500
1134,60,RL,80.0,9828,IR1,Inside,SawyerW,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,584,544,1128,Ex,1142,878,2020,0,2,1,3,Gd,8,1,Attchd,1995.0,RFn,2,466,0,155,6,2009,WD,Normal,239500
1135,60,RL,57.0,8773,IR1,Inside,Gilbert,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Av,Unf,0,916,916,Gd,916,684,1600,0,2,1,3,TA,7,1,Attchd,1997.0,Fin,2,460,100,38,8,2007,WD,Normal,169000
1136,30,RM,60.0,6180,Reg,Corner,BrkSide,1Fam,1Story,6,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,960,960,TA,986,0,986,0,1,0,2,TA,5,1,Detchd,1926.0,Unf,1,180,0,128,5,2007,WD,Normal,102000
1137,50,RL,80.0,9600,Reg,Inside,NAmes,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,280,752,1032,TA,1032,220,1252,0,1,0,3,TA,6,0,Attchd,1950.0,Unf,1,288,0,0,4,2008,WD,Abnorml,119000
1140,30,RL,98.0,8731,IR1,Inside,BrkSide,1Fam,1Story,5,5,1920,1950,Gable,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,No,BLQ,645,270,915,TA,1167,0,1167,0,1,0,3,TA,6,1,Detchd,1972.0,Unf,2,495,0,0,5,2007,WD,Normal,144000
1141,20,RL,60.0,7350,Reg,Corner,NAmes,1Fam,1Story,5,7,1951,1951,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Mn,ALQ,852,100,952,TA,952,0,952,1,1,0,2,TA,4,0,Detchd,1988.0,Unf,2,840,0,0,6,2008,COD,Abnorml,139000
1143,60,RL,77.0,9965,Reg,Inside,CollgCr,1Fam,2Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,Gd,GLQ,1150,316,1466,Ex,1466,1362,2828,1,3,0,4,Gd,11,1,BuiltIn,2006.0,RFn,3,1052,125,144,4,2007,New,Partial,424870
1145,190,RL,60.0,12180,Reg,Inside,Edwards,2fmCon,1.5Fin,4,4,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,No,BLQ,348,324,672,Fa,672,252,924,1,1,0,2,Fa,5,0,Detchd,1941.0,Unf,1,280,0,0,7,2010,WD,Normal,80000
1146,50,RM,52.0,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,5,6,1928,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,1042,1042,Ex,1042,534,1576,0,1,0,3,TA,8,1,Detchd,1928.0,Unf,1,225,0,0,8,2006,WD,Family,149000
1148,70,RL,75.0,12000,Reg,Inside,Crawfor,1Fam,2Story,7,7,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,275,429,704,Ex,860,704,1564,0,1,1,3,Fa,7,1,Attchd,1941.0,Unf,1,234,0,0,7,2009,WD,Normal,174500
1150,70,RM,50.0,9000,Reg,Inside,OldTown,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,No,ALQ,624,26,650,Ex,832,650,1482,0,1,0,3,TA,7,0,Detchd,1930.0,Unf,2,324,0,0,7,2009,WD,Normal,143000
1151,20,RL,57.0,8280,IR1,Inside,NAmes,1Fam,1Story,6,5,1950,1950,Gable,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,No,Unf,0,932,932,Ex,932,0,932,0,1,0,2,Gd,4,1,Attchd,1950.0,Unf,1,306,0,0,11,2007,WD,Normal,124000
1152,20,RL,134.0,17755,Reg,Inside,Edwards,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,No,BLQ,176,1290,1466,TA,1466,0,1466,0,1,1,3,Fa,6,2,Attchd,1959.0,Fin,2,528,0,140,11,2006,WD,Normal,149900
1153,20,RL,90.0,14115,IR1,Inside,Crawfor,1Fam,1Story,6,7,1956,2004,Gable,Stone,Stone,None,0.0,TA,TA,PConc,TA,No,ALQ,296,230,1073,Ex,1811,0,1811,0,1,0,2,Ex,6,1,Attchd,1956.0,Fin,2,470,0,0,7,2006,WD,Abnorml,230000
1156,20,RL,90.0,10768,IR1,Corner,Veenker,1Fam,1Story,5,8,1976,2004,Gable,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,Gd,ALQ,1157,280,1437,TA,1437,0,1437,1,2,0,3,Gd,6,1,Attchd,1976.0,RFn,2,528,0,21,7,2007,WD,Normal,218000
1157,80,RL,85.0,9350,Reg,Inside,NAmes,1Fam,SLvl,5,8,1965,1999,Gable,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,Gd,ALQ,633,586,1219,Gd,1265,0,1265,0,2,0,3,Gd,6,1,Attchd,1965.0,RFn,2,502,0,92,10,2008,WD,Normal,179900
1158,120,RL,34.0,5001,IR1,Inside,NridgHt,Twnhs,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,No,GLQ,904,410,1314,Ex,1314,0,1314,1,2,0,2,Gd,6,1,Attchd,2008.0,RFn,2,626,172,62,7,2009,WD,Normal,230000
1159,20,RL,92.0,11932,Reg,FR2,Somerst,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,No,Unf,0,1580,1580,Ex,1580,0,1580,0,2,0,3,Gd,7,0,Attchd,2008.0,RFn,3,830,0,24,6,2008,ConLD,Partial,235128
1160,60,RL,76.0,9120,Reg,Inside,NWAmes,1Fam,2Story,6,6,1974,1974,Hip,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,No,ALQ,442,459,901,TA,943,933,1876,0,2,1,4,Gd,8,1,Attchd,1974.0,RFn,2,540,0,69,7,2008,WD,Normal,185000
1161,160,RL,24.0,2280,Reg,Inside,NPkVill,Twnhs,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,No,ALQ,311,544,855,Fa,855,601,1456,0,2,1,3,TA,7,1,Attchd,1978.0,Unf,2,440,26,0,7,2010,WD,Normal,146000
1163,20,RL,109.0,8724,Reg,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,No,BLQ,492,402,894,Gd,894,0,894,0,1,0,3,TA,5,1,Attchd,1968.0,Fin,2,450,0,0,5,2007,WD,Normal,129000
1164,90,RL,60.0,12900,Reg,Inside,Sawyer,Duplex,SFoyer,4,4,1969,1969,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Av,GLQ,1198,0,1198,TA,1258,0,1258,2,0,2,0,TA,6,0,CarPort,1969.0,Unf,2,400,120,0,1,2008,WD,Alloca,108959
1166,20,RL,79.0,9541,IR1,Inside,NridgHt,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,No,Unf,0,1502,1502,Ex,1502,0,1502,0,2,0,3,Gd,7,0,Attchd,2009.0,RFn,2,644,0,114,9,2009,New,Partial,233170
1167,20,RL,64.0,10475,IR1,Corner,CollgCr,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,Av,Unf,0,1694,1694,Ex,1694,0,1694,0,2,0,3,Gd,7,0,Attchd,2008.0,RFn,3,776,160,33,2,2010,WD,Normal,245350
1168,60,RL,58.0,10852,IR1,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,GLQ,786,173,959,Ex,959,712,1671,1,2,1,3,TA,7,1,Attchd,2000.0,Fin,2,472,0,38,2,2006,WD,Normal,173000
1169,70,RL,120.0,13728,Reg,Corner,Edwards,1Fam,2Story,6,7,1935,1986,Hip,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,No,Rec,626,501,1127,Ex,1236,872,2108,0,2,0,4,Gd,7,2,Basment,1935.0,Unf,2,540,0,0,7,2008,WD,Normal,235000
1170,60,RL,118.0,35760,IR1,CulDSac,NoRidge,1Fam,2Story,10,5,1995,1996,Hip,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,Gd,GLQ,1387,543,1930,Ex,1831,1796,3627,1,3,1,4,Gd,10,1,Attchd,1995.0,Fin,3,807,361,76,7,2006,WD,Normal,625000
1171,80,RL,76.0,9880,Reg,Inside,Mitchel,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Av,ALQ,522,574,1096,TA,1118,0,1118,1,1,0,3,TA,6,1,Attchd,1977.0,Fin,1,358,203,0,7,2008,WD,Normal,171000
1172,20,RL,76.0,9120,Reg,Inside,NAmes,1Fam,1Story,6,6,1958,1958,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,ALQ,662,599,1261,Ex,1261,0,1261,1,1,0,3,TA,6,1,Attchd,1958.0,RFn,2,433,0,0,11,2008,WD,Normal,163000
1173,160,FV,35.0,4017,IR1,Inside,Somerst,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,625,625,Ex,625,625,1250,0,2,1,2,Gd,5,0,Detchd,2006.0,Fin,2,625,0,54,3,2008,WD,Normal,171900
1175,70,RL,80.0,16560,IR1,Inside,Crawfor,1Fam,2Story,6,8,1932,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,No,Rec,503,449,952,TA,1170,1175,2345,0,2,1,4,TA,9,1,Detchd,1932.0,Unf,2,360,0,0,7,2006,WD,Normal,239000
1176,50,RL,85.0,10678,Reg,Inside,NoRidge,1Fam,1.5Fin,8,5,1992,2000,Hip,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,No,GLQ,700,983,1683,Ex,2129,743,2872,0,2,1,4,Gd,9,1,Attchd,1992.0,Fin,2,541,0,33,4,2007,WD,Normal,285000
1177,20,RL,37.0,6951,IR1,CulDSac,Mitchel,1Fam,1Story,5,5,1984,1985,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,ALQ,658,218,876,TA,923,0,923,1,1,0,3,TA,5,0,Attchd,1984.0,Unf,1,264,362,0,10,2008,WD,Normal,119500
1179,50,RL,54.0,7681,IR1,FR2,Crawfor,1Fam,1.5Fin,5,6,1921,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,731,731,Ex,820,523,1343,0,1,1,3,TA,7,1,Detchd,1921.0,Unf,1,186,192,0,7,2009,WD,Normal,154900
1182,120,RM,64.0,5587,IR1,Inside,Crawfor,TwnhsE,1Story,8,5,2008,2008,Hip,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,Gd,GLQ,1480,120,1600,Ex,1652,0,1652,1,2,0,2,Gd,5,1,Attchd,2008.0,Fin,2,482,162,53,11,2008,New,Partial,392500
1183,60,RL,160.0,15623,IR1,Corner,NoRidge,1Fam,2Story,10,5,1996,1996,Hip,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,Av,GLQ,2096,300,2396,Ex,2411,2065,4476,1,3,1,4,Ex,10,2,Attchd,1996.0,Fin,3,813,171,78,7,2007,WD,Abnorml,745000
1184,30,RL,60.0,10800,Reg,Inside,OldTown,1Fam,1Story,5,6,1920,1950,Hip,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,No,Rec,821,299,1120,Ex,1130,0,1130,1,1,0,2,TA,5,1,Detchd,1970.0,Unf,2,720,229,0,6,2006,WD,Normal,120000
1185,20,RL,50.0,35133,Reg,Inside,Timber,1Fam,1Story,5,4,1963,1963,Hip,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,Gd,Rec,1159,413,1572,Gd,1572,0,1572,1,1,1,3,TA,5,2,2Types,1963.0,RFn,3,995,0,263,5,2007,WD,Normal,186700
